Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),"	24h Low (USD)",Adj Close,Volume
USD,12/18/2015,463.615997,455.846985,465.177002,454.940002,463.615997,60220100
USD,12/19/2015,462.321991,463.552002,465.580994,456.765015,462.321991,47892700
USD,12/20/2015,442.684998,462.234009,462.644989,434.338013,442.684998,75409400
USD,12/21/2015,438.639008,442.838013,444.729004,427.312012,438.639008,77639696
USD,12/22/2015,436.571991,437.436005,443.687988,435.515991,436.571991,50840400
USD,12/23/2015,442.401001,436.720001,444.528992,436.618988,442.401001,47161400
USD,12/24/2015,454.984985,443.091003,458.455994,443.076996,454.984985,57157200
USD,12/25/2015,455.653015,454.855011,458.304993,452.075012,455.653015,39078500
USD,12/26/2015,417.273987,455.756012,457.489014,405.76001,417.273987,116166000
USD,12/27/2015,422.822998,416.514008,424.006989,408.882996,422.822998,53591200
USD,12/28/2015,422.278992,423.342987,429.769012,418.480988,422.278992,49638600
USD,12/29/2015,432.983002,422.097992,432.983002,420.627014,432.983002,51596500
USD,12/30/2015,426.619995,433.299988,434.386993,422.084015,426.619995,46889400
USD,12/31/2015,430.566986,425.875,432.92099,418.734985,430.566986,45996600
USD,1/1/2016,434.334015,430.721008,436.246002,427.515015,434.334015,36278900
USD,1/2/2016,433.437988,434.622009,436.062012,431.869995,433.437988,30096600
USD,1/3/2016,430.010986,433.578003,433.743011,424.705994,430.010986,39633800
USD,1/4/2016,433.091003,430.061005,434.516998,429.084015,433.091003,38477500
USD,1/5/2016,431.959991,433.069,434.182007,429.675995,431.959991,34522600
USD,1/6/2016,429.105011,431.855988,431.855988,426.341003,429.105011,34042500
USD,1/7/2016,458.048004,430.010986,458.765991,429.076996,458.048004,87562200
USD,1/8/2016,453.230011,457.537994,462.93399,447.937988,453.230011,56993000
USD,1/9/2016,447.610992,453.382996,454.640015,446.889008,447.610992,32278000
USD,1/10/2016,447.990997,448.238007,448.30899,440.351013,447.990997,35995900
USD,1/11/2016,448.428009,448.697998,450.661987,443.855011,448.428009,40450000
USD,1/12/2016,435.690002,448.182007,448.182007,435.690002,435.690002,115607000
USD,1/13/2016,432.371002,434.665009,435.186005,424.442993,432.371002,173888000
USD,1/14/2016,430.306,432.287994,433.324005,427.845001,430.306,43945500
USD,1/15/2016,364.330994,430.255005,430.255005,364.330994,364.330994,153351008
USD,1/16/2016,387.536011,365.072998,390.557007,354.914001,387.536011,120352000
USD,1/17/2016,382.299011,387.152008,390.964996,380.09201,382.299011,45319600
USD,1/18/2016,387.167999,381.733002,388.104004,376.665009,387.167999,54403900
USD,1/19/2016,380.148987,387.026001,387.730011,378.971985,380.148987,46819800
USD,1/20/2016,420.230011,379.73999,425.266998,376.598999,420.230011,121720000
USD,1/21/2016,410.261993,419.631989,422.877014,406.299988,410.261993,68338000
USD,1/22/2016,382.492004,409.751007,410.410004,375.282013,382.492004,91546600
USD,1/23/2016,387.490997,382.43399,394.542999,381.980988,387.490997,56247400
USD,1/24/2016,402.971008,388.10199,405.484985,387.51001,402.971008,54824800
USD,1/25/2016,391.726013,402.316986,402.316986,388.553986,391.726013,59062400
USD,1/26/2016,392.153015,392.002014,397.765991,390.575012,392.153015,58147000
USD,1/27/2016,394.971985,392.444,396.842987,391.782013,394.971985,47424400
USD,1/28/2016,380.289001,395.145996,395.502014,379.734985,380.289001,59247900
USD,1/29/2016,379.473999,380.108002,384.378998,365.451996,379.473999,86125296
USD,1/30/2016,378.255005,378.86499,380.916992,376.490997,378.255005,30284400
USD,1/31/2016,368.766998,378.292999,380.346985,367.834991,368.766998,37894300
USD,2/1/2016,373.056,369.350006,378.071991,367.957001,373.056,51656700
USD,2/2/2016,374.447998,372.920013,375.882996,372.920013,374.447998,40378700
USD,2/3/2016,369.949005,374.645996,374.950012,368.045013,369.949005,45933400
USD,2/4/2016,389.593994,370.174011,391.608002,369.993011,389.593994,69285504
USD,2/5/2016,386.549011,388.89801,391.093994,385.571991,386.549011,43825000
USD,2/6/2016,376.522003,386.588989,386.631012,372.386993,376.522003,49249300
USD,2/7/2016,376.619995,376.514008,380.871002,374.903015,376.619995,37076300
USD,2/8/2016,373.446991,376.756989,379.878998,373.334015,373.446991,47671100
USD,2/9/2016,376.028992,373.423004,377.246002,372.89801,376.028992,55318500
USD,2/10/2016,381.648987,376.145996,385.483002,375.78299,381.648987,85130896
USD,2/11/2016,379.653992,382.114014,383.130005,376.398987,379.653992,74375600
USD,2/12/2016,384.263,379.686005,384.95401,379.600006,384.263,67042800
USD,2/13/2016,391.859985,384.640991,391.859985,384.640991,391.859985,61911700
USD,2/14/2016,407.230011,392.932007,407.230011,392.932007,407.230011,74469800
USD,2/15/2016,400.184998,407.567993,410.381012,397.748993,400.184998,74070496
USD,2/16/2016,407.488007,401.432007,408.945007,401.432007,407.488007,73093104
USD,2/17/2016,416.321991,407.656006,421.166992,406.783997,416.321991,83193600
USD,2/18/2016,422.372986,416.571991,425.996002,415.638,422.372986,76752600
USD,2/19/2016,420.785004,422.730011,423.104004,417.604004,420.785004,55711300
USD,2/20/2016,437.164001,421.601013,441.984009,421.601013,437.164001,93992096
USD,2/21/2016,438.798004,437.77301,448.04599,429.076996,438.798004,89820704
USD,2/22/2016,437.747986,438.989014,439.045013,432.916992,437.747986,85385200
USD,2/23/2016,420.735992,438.255005,439.858002,417.821014,420.735992,85244896
USD,2/24/2016,424.954987,420.955994,425.549988,413.907013,424.954987,67743696
USD,2/25/2016,424.544006,425.036987,427.718994,420.415009,424.544006,70798000
USD,2/26/2016,432.152008,424.628998,432.152008,421.619995,432.152008,61486000
USD,2/27/2016,432.519012,432.838989,434.230988,428.102997,432.519012,41893600
USD,2/28/2016,433.503998,432.571014,435.683014,423.820007,433.503998,53033400
USD,2/29/2016,437.696991,433.437988,441.506989,431.692993,437.696991,60694700
USD,3/1/2016,435.122986,437.916992,439.653015,432.319,435.122986,74895800
USD,3/2/2016,423.989014,435.131012,435.916992,423.989014,423.989014,74955296
USD,3/3/2016,421.651001,423.911987,425.372986,419.411011,421.651001,100484000
USD,3/4/2016,410.938995,421.835999,425.178009,410.938995,410.938995,90856096
USD,3/5/2016,400.570007,410.781006,411.256989,394.035004,400.570007,135384992
USD,3/6/2016,407.707001,400.524994,411.907013,395.778015,407.707001,91212496
USD,3/7/2016,414.321014,407.756989,415.916992,406.30899,414.321014,85762400
USD,3/8/2016,413.971985,414.464996,416.243011,411.093994,413.971985,70311696
USD,3/9/2016,414.859985,413.894012,416.032013,411.605988,414.859985,70012304
USD,3/10/2016,417.131012,414.743988,417.511993,413.251007,417.131012,81022896
USD,3/11/2016,421.690002,417.238007,423.925995,417.013,421.690002,73969696
USD,3/12/2016,411.623993,421.605011,421.795013,410.093994,411.623993,92712896
USD,3/13/2016,414.065002,411.64801,416.604004,411.641998,414.065002,74322800
USD,3/14/2016,416.437988,414.200989,416.68399,414.200989,416.437988,95259400
USD,3/15/2016,416.829987,416.388,418.131012,414.984985,416.829987,66781700
USD,3/16/2016,417.010986,416.888,417.686005,415.911987,417.010986,65185800
USD,3/17/2016,420.621002,417.889008,420.997009,417.889008,420.621002,83528600
USD,3/18/2016,409.548004,420.546997,420.546997,406.136993,409.548004,104940000
USD,3/19/2016,410.444,409.265015,410.984009,407.230011,410.444,58423000
USD,3/20/2016,413.755005,410.401001,414.625,410.401001,413.755005,45947900
USD,3/21/2016,413.307007,413.417999,413.417999,410.381012,413.307007,61655400
USD,3/22/2016,418.088989,413.131989,418.375,412.531006,418.088989,66813300
USD,3/23/2016,418.040985,418.161011,419.268005,417.364014,418.040985,61444200
USD,3/24/2016,416.394012,418.424011,418.679993,415.485992,416.394012,68346704
USD,3/25/2016,417.177002,416.507996,418.079987,415.558014,417.177002,52560000
USD,3/26/2016,417.945007,417.36499,418.987,416.259003,417.945007,44650400
USD,3/27/2016,426.765015,418.140015,428.796997,417.710999,426.765015,71229400
USD,3/28/2016,424.230988,426.548004,426.856995,423.292999,424.230988,68522800
USD,3/29/2016,416.515991,424.303986,426.203003,412.681,416.515991,75411504
USD,3/30/2016,414.81601,416.834015,416.834015,412.496002,414.81601,66034100
USD,3/31/2016,416.729004,415.256989,418.368988,415.256989,416.729004,60215200
USD,4/1/2016,417.959991,416.76001,418.173004,415.830994,417.959991,51235700
USD,4/2/2016,420.872986,418.421997,422.080994,418.421997,420.872986,45681200
USD,4/3/2016,420.903992,421.173004,421.579987,419.696991,420.903992,38053700
USD,4/4/2016,421.444,421.299011,422.342987,419.601013,421.444,50634300
USD,4/5/2016,424.029999,421.016998,424.256989,420.614014,424.029999,60718000
USD,4/6/2016,423.412994,424.283997,424.527008,422.729004,423.412994,59091000
USD,4/7/2016,422.744995,423.619995,423.657013,420.518005,422.744995,57858600
USD,4/8/2016,420.348999,422.907013,425.360992,419.63501,420.348999,63454700
USD,4/9/2016,419.411011,420.811005,420.890991,416.515015,419.411011,49792700
USD,4/10/2016,421.563995,419.59201,422.434998,419.256989,421.563995,73478600
USD,4/11/2016,422.483002,421.872009,422.739014,420.53299,422.483002,50747500
USD,4/12/2016,425.190002,422.842987,427.277008,422.842987,425.190002,70728800
USD,4/13/2016,423.734009,425.631989,426.65799,422.915985,423.734009,69060400
USD,4/14/2016,424.282013,423.934998,425.371002,423.013,424.282013,45281000
USD,4/15/2016,429.713013,424.427002,429.928009,424.427002,429.713013,54801500
USD,4/16/2016,430.571991,429.575012,432.625,428.984009,430.571991,39392800
USD,4/17/2016,427.398987,430.635986,431.371002,426.07901,427.398987,52125900
USD,4/18/2016,428.591003,427.610992,429.273987,427.085999,428.591003,55670900
USD,4/19/2016,435.509003,428.703003,436.019989,428.104004,435.509003,52810500
USD,4/20/2016,441.389008,435.324005,443.053986,434.406006,441.389008,72890096
USD,4/21/2016,449.424988,441.415985,450.548004,440.951996,449.424988,68204704
USD,4/22/2016,445.737,449.687988,449.809998,444.149994,445.737,58804400
USD,4/23/2016,450.282013,445.860992,450.282013,444.330994,450.282013,50485400
USD,4/24/2016,458.554993,450.559998,460.145996,448.928009,458.554993,68198400
USD,4/25/2016,461.425995,459.121002,466.619995,453.59201,461.425995,87091800
USD,4/26/2016,466.088989,461.64801,467.964996,461.621002,466.088989,78971904
USD,4/27/2016,444.687012,466.261993,467.07901,444.134003,444.687012,93564896
USD,4/28/2016,449.010986,445.037994,449.550995,436.649994,449.010986,74064704
USD,4/29/2016,455.096985,449.40799,455.384003,446.016998,455.096985,49258500
USD,4/30/2016,448.317993,455.178009,455.587006,447.696991,448.317993,69322600
USD,5/1/2016,451.875,448.484009,452.479004,447.927002,451.875,40660100
USD,5/2/2016,444.669006,451.933014,452.445007,441.776001,444.669006,92127000
USD,5/3/2016,450.303986,444.72699,451.096985,442.617004,450.303986,59366400
USD,5/4/2016,446.721985,450.183014,450.377991,445.630005,446.721985,50407300
USD,5/5/2016,447.976013,446.710999,448.506012,445.882996,447.976013,50440800
USD,5/6/2016,459.602997,447.941986,461.375,447.067993,459.602997,72796800
USD,5/7/2016,458.536011,459.639008,460.674988,457.324005,458.536011,38364500
USD,5/8/2016,458.548004,458.428986,459.416992,455.983002,458.548004,40315000
USD,5/9/2016,460.483002,458.205994,462.480988,456.531006,460.483002,55493100
USD,5/10/2016,450.894989,460.518005,461.928986,448.95401,450.894989,58956100
USD,5/11/2016,452.727997,450.864014,454.575989,450.864014,452.727997,50605200
USD,5/12/2016,454.765991,452.446991,454.949005,449.25,454.765991,59849300
USD,5/13/2016,455.670013,454.850006,457.054993,453.453003,455.670013,60845000
USD,5/14/2016,455.67099,455.822998,456.835999,454.786011,455.67099,37209000
USD,5/15/2016,457.567993,455.759003,458.691986,455.459015,457.567993,28514000
USD,5/16/2016,454.162994,457.585999,458.200012,452.945007,454.162994,59171500
USD,5/17/2016,453.78299,454.009003,455.071991,453.605011,453.78299,64100300
USD,5/18/2016,454.618988,453.69101,455.997986,453.299011,454.618988,86850096
USD,5/19/2016,438.714996,454.523987,454.632996,438.714996,438.714996,96027400
USD,5/20/2016,442.675995,437.792999,444.053986,437.389008,442.675995,81987904
USD,5/21/2016,443.187988,442.966003,443.778015,441.705994,443.187988,42762300
USD,5/22/2016,439.322998,443.217987,443.427002,439.035004,439.322998,39657600
USD,5/23/2016,444.154999,439.347992,444.345001,438.822998,444.154999,50582500
USD,5/24/2016,445.980988,444.290985,447.100006,443.929993,445.980988,65783100
USD,5/25/2016,449.598999,446.062012,450.298004,446.062012,449.598999,65231000
USD,5/26/2016,453.384003,449.671997,453.644012,447.895996,453.384003,65203800
USD,5/27/2016,473.463989,453.520996,478.148987,453.520996,473.463989,164780992
USD,5/28/2016,530.039978,473.028992,533.473022,472.699005,530.039978,181199008
USD,5/29/2016,526.232971,527.47699,553.960022,512.179016,526.232971,148736992
USD,5/30/2016,533.864014,528.471008,544.348999,522.963013,533.864014,87958704
USD,5/31/2016,531.385986,534.190979,546.617981,520.661987,531.385986,138450000
USD,6/1/2016,536.919983,531.106995,543.080017,525.635986,536.919983,86061800
USD,6/2/2016,537.971985,536.515015,540.35199,533.078003,537.971985,60378200
USD,6/3/2016,569.19397,537.682007,574.638,536.919983,569.19397,122020000
USD,6/4/2016,572.72699,569.705017,590.132019,564.237976,572.72699,94925296
USD,6/5/2016,574.97699,573.307983,582.807983,569.177979,574.97699,68874096
USD,6/6/2016,585.536987,574.60199,586.469971,574.60199,585.536987,72138896
USD,6/7/2016,576.596985,585.445007,590.258972,567.513977,576.596985,107770000
USD,6/8/2016,581.64502,577.166992,582.838989,573.130005,581.64502,80265800
USD,6/9/2016,574.630005,582.203003,582.203003,570.950989,574.630005,71301000
USD,6/10/2016,577.469971,575.836975,579.127014,573.325012,577.469971,66991900
USD,6/11/2016,606.72699,578.674011,607.116028,578.674011,606.72699,82357000
USD,6/12/2016,672.783997,609.684021,684.843994,607.039001,672.783997,277084992
USD,6/13/2016,704.375977,671.653992,716.004028,664.487,704.375977,243295008
USD,6/14/2016,685.559021,704.504028,704.504028,662.804016,685.559021,186694000
USD,6/15/2016,694.468994,685.684998,696.302979,672.560974,694.468994,99223800
USD,6/16/2016,766.307983,696.52301,773.721985,696.52301,766.307983,271633984
USD,6/17/2016,748.908997,768.487,775.356018,716.55603,748.908997,363320992
USD,6/18/2016,756.22699,748.755981,777.98999,733.929016,756.22699,252718000
USD,6/19/2016,763.781006,756.687988,766.620972,745.627991,763.781006,136184992
USD,6/20/2016,737.226013,763.927002,764.083984,732.72699,737.226013,174511008
USD,6/21/2016,666.651978,735.882996,735.882996,639.070007,666.651978,309944000
USD,6/22/2016,596.116028,665.914978,678.669983,587.482971,596.116028,266392992
USD,6/23/2016,623.97699,597.442993,629.327026,558.138977,623.97699,253462000
USD,6/24/2016,665.299011,625.575012,681.72699,625.271973,665.299011,224316992
USD,6/25/2016,665.122986,665.281006,691.731018,646.559021,665.122986,126656000
USD,6/26/2016,629.367004,665.93103,665.97998,616.934021,629.367004,109225000
USD,6/27/2016,655.275024,629.348999,655.275024,620.523987,655.275024,122134000
USD,6/28/2016,647.000977,658.10199,659.247986,637.77301,647.000977,138384992
USD,6/29/2016,639.890015,644.122009,644.682007,628.283997,639.890015,142456000
USD,6/30/2016,673.336975,640.591003,675.403015,636.607971,673.336975,138980000
USD,7/1/2016,676.296021,672.515015,686.153992,669.593994,676.296021,134431008
USD,7/2/2016,703.702026,676.734009,703.702026,676.398987,703.702026,112354000
USD,7/3/2016,658.664001,704.968018,704.968018,649.008972,658.664001,129512000
USD,7/4/2016,683.661987,658.804016,683.661987,650.507996,683.661987,92008400
USD,7/5/2016,670.627014,683.208984,683.491028,665.065979,670.627014,130476000
USD,7/6/2016,677.330994,670.41803,681.89801,670.41803,677.330994,134960992
USD,7/7/2016,640.562012,678.090027,682.432007,611.833984,640.562012,258091008
USD,7/8/2016,666.52301,640.687988,666.70697,636.46698,666.52301,141970000
USD,7/9/2016,650.960022,666.383972,666.383972,633.398987,650.960022,180536000
USD,7/10/2016,649.359985,650.598999,652.294006,641.263977,649.359985,102532000
USD,7/11/2016,647.658997,648.484009,659.629028,644.97998,647.658997,107910000
USD,7/12/2016,664.551025,648.28302,675.258972,646.778992,664.551025,138172992
USD,7/13/2016,654.468018,664.796997,668.700012,654.468018,654.468018,131449000
USD,7/14/2016,658.078003,652.922974,662.901978,652.922974,658.078003,98511400
USD,7/15/2016,663.255005,659.171021,667.077026,659.039978,663.255005,81673104
USD,7/16/2016,660.767029,663.781006,666.460022,659.333984,660.767029,50330200
USD,7/17/2016,679.458984,661.992981,682.36499,661.992981,679.458984,74407904
USD,7/18/2016,673.106018,679.809021,681.554993,668.625,673.106018,69465000
USD,7/19/2016,672.864014,672.737976,673.276978,667.632019,672.864014,61203300
USD,7/20/2016,665.684998,672.80603,672.929016,663.359985,665.684998,94636400
USD,7/21/2016,665.012024,665.228027,666.218994,660.414978,665.012024,60491800
USD,7/22/2016,650.619019,664.921997,666.583008,646.721985,650.619019,134169000
USD,7/23/2016,655.55603,650.726013,656.366028,648.523987,655.55603,69532200
USD,7/24/2016,661.284973,655.409973,663.109985,652.79303,661.284973,118184000
USD,7/25/2016,654.096985,661.263,661.828003,653.39502,654.096985,78176496
USD,7/26/2016,651.783997,654.226013,656.224976,645.879028,651.783997,225135008
USD,7/27/2016,654.35199,651.627014,657.455994,648.447021,654.35199,147460992
USD,7/28/2016,655.034973,654.492004,657.594971,654.492004,655.034973,86428400
